███████▉ | 10693/12000 [1:08:40<08:51,  2.46it/s, train/grad_norm=0.225, train/loss=0.00128, train/lr=8.86e-6]
Steps:  90%|████████▉ | 10786/12000 [1:09:15<08:19,  2.43it/s, train/grad_norm=0.284, train/loss=0.00145, train/lr=8.84e-6]
Steps:  90%|████████▉ | 10786/12000 [1:09:15<08:19,  2.43it/s, train/grad_norm=0.0573, train/loss=0.00155, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10787/12000 [1:09:16<07:36,  2.66it/s, train/grad_norm=0.0573, train/loss=0.00155, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10787/12000 [1:09:16<07:36,  2.66it/s, train/grad_norm=0.218, train/loss=0.00289, train/lr=8.83e-6] 
Steps:  90%|████████▉ | 10788/12000 [1:09:16<07:15,  2.78it/s, train/grad_norm=0.218, train/loss=0.00289, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10788/12000 [1:09:16<07:15,  2.78it/s, train/grad_norm=0.0945, train/loss=0.00796, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10789/12000 [1:09:17<08:21,  2.41it/s, train/grad_norm=0.0945, train/loss=0.00796, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10789/12000 [1:09:17<08:21,  2.41it/s, train/grad_norm=0.208, train/loss=0.0145, train/lr=8.83e-6]  
Steps:  90%|████████▉ | 10790/12000 [1:09:17<07:37,  2.64it/s, train/grad_norm=0.208, train/loss=0.0145, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10790/12000 [1:09:17<07:37,  2.64it/s, train/grad_norm=0.138, train/loss=0.00556, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10791/12000 [1:09:17<07:05,  2.84it/s, train/grad_norm=0.138, train/loss=0.00556, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10791/12000 [1:09:17<07:05,  2.84it/s, train/grad_norm=0.193, train/loss=0.000442, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10792/12000 [1:09:18<08:04,  2.49it/s, train/grad_norm=0.193, train/loss=0.000442, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10792/12000 [1:09:18<08:04,  2.49it/s, train/grad_norm=0.17, train/loss=0.00691, train/lr=8.83e-6]  
Steps:  90%|████████▉ | 10793/12000 [1:09:18<07:25,  2.71it/s, train/grad_norm=0.17, train/loss=0.00691, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10793/12000 [1:09:18<07:25,  2.71it/s, train/grad_norm=0.219, train/loss=0.0114, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10794/12000 [1:09:18<07:13,  2.78it/s, train/grad_norm=0.219, train/loss=0.0114, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10794/12000 [1:09:18<07:13,  2.78it/s, train/grad_norm=0.303, train/loss=0.000823, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10795/12000 [1:09:19<08:19,  2.41it/s, train/grad_norm=0.303, train/loss=0.000823, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10795/12000 [1:09:19<08:19,  2.41it/s, train/grad_norm=0.0864, train/loss=0.00169, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10796/12000 [1:09:19<07:37,  2.63it/s, train/grad_norm=0.0864, train/loss=0.00169, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10796/12000 [1:09:19<07:37,  2.63it/s, train/grad_norm=0.289, train/loss=0.00136, train/lr=8.83e-6] 
Steps:  90%|████████▉ | 10797/12000 [1:09:20<07:08,  2.81it/s, train/grad_norm=0.289, train/loss=0.00136, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10797/12000 [1:09:20<07:08,  2.81it/s, train/grad_norm=0.0725, train/loss=0.000622, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10798/12000 [1:09:20<08:17,  2.42it/s, train/grad_norm=0.0725, train/loss=0.000622, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10798/12000 [1:09:20<08:17,  2.42it/s, train/grad_norm=0.324, train/loss=0.00114, train/lr=8.83e-6]  
Steps:  90%|████████▉ | 10799/12000 [1:09:20<07:35,  2.64it/s, train/grad_norm=0.324, train/loss=0.00114, train/lr=8.83e-6]
Steps:  90%|████████▉ | 10799/12000 [1:09:20<07:35,  2.64it/s, train/grad_norm=0.0576, train/loss=0.00203, train/lr=8.83e-6]
Steps:  90%|█████████ | 10800/12000 [1:09:21<07:07,  2.81it/s, train/grad_norm=0.0576, train/loss=0.00203, train/lr=8.83e-6]
Steps:  90%|█████████ | 10800/12000 [1:09:21<07:07,  2.81it/s, train/grad_norm=0.346, train/loss=0.0018, train/lr=8.83e-6]  
Steps:  90%|█████████ | 10801/12000 [1:09:21<08:15,  2.42it/s, train/grad_norm=0.346, train/loss=0.0018, train/lr=8.83e-6]
Steps:  90%|█████████ | 10801/12000 [1:09:21<08:15,  2.42it/s, train/grad_norm=0.108, train/loss=0.00317, train/lr=8.83e-6]
Steps:  90%|█████████ | 10802/12000 [1:09:22<07:31,  2.65it/s, train/grad_norm=0.108, train/loss=0.00317, train/lr=8.83e-6]
Steps:  90%|█████████ | 10802/12000 [1:09:22<07:31,  2.65it/s, train/grad_norm=0.257, train/loss=0.0051, train/lr=8.83e-6] 
Steps:  90%|█████████ | 10803/12000 [1:09:22<07:04,  2.82it/s, train/grad_norm=0.257, train/loss=0.0051, train/lr=8.83e-6]
Steps:  90%|█████████ | 10803/12000 [1:09:22<07:04,  2.82it/s, train/grad_norm=0.116, train/loss=0.00425, train/lr=8.83e-6]
Steps:  90%|█████████ | 10804/12000 [1:09:22<08:09,  2.44it/s, train/grad_norm=0.116, train/loss=0.00425, train/lr=8.83e-6]
Steps:  90%|█████████ | 10804/12000 [1:09:22<08:09,  2.44it/s, train/grad_norm=0.244, train/loss=0.0148, train/lr=8.83e-6] 
Steps:  90%|█████████ | 10805/12000 [1:09:23<07:27,  2.67it/s, train/grad_norm=0.244, train/loss=0.0148, train/lr=8.83e-6]
Steps:  90%|█████████ | 10805/12000 [1:09:23<07:27,  2.67it/s, train/grad_norm=0.144, train/loss=0.00228, train/lr=8.83e-6]
Steps:  90%|█████████ | 10806/12000 [1:09:23<06:51,  2.90it/s, train/grad_norm=0.144, train/loss=0.00228, train/lr=8.83e-6]
Steps:  90%|█████████ | 10806/12000 [1:09:23<06:51,  2.90it/s, train/grad_norm=0.207, train/loss=0.000605, train/lr=8.83e-6]
Steps:  90%|█████████ | 10807/12000 [1:09:23<07:58,  2.49it/s, train/grad_norm=0.207, train/loss=0.000605, train/lr=8.83e-6]
Steps:  90%|█████████ | 10807/12000 [1:09:23<07:58,  2.49it/s, train/grad_norm=0.166, train/loss=0.0139, train/lr=8.83e-6]  
Steps:  90%|█████████ | 10808/12000 [1:09:24<07:19,  2.71it/s, train/grad_norm=0.166, train/loss=0.0139, train/lr=8.83e-6]
Steps:  90%|█████████ | 10808/12000 [1:09:24<07:19,  2.71it/s, train/grad_norm=0.194, train/loss=0.0158, train/lr=8.83e-6]
Steps:  90%|█████████ | 10809/12000 [1:09:24<06:55,  2.87it/s, train/grad_norm=0.194, train/loss=0.0158, train/lr=8.83e-6]
Steps:  90%|█████████ | 10809/12000 [1:09:24<06:55,  2.87it/s, train/grad_norm=0.123, train/loss=0.00805, train/lr=8.83e-6]
Steps:  90%|█████████ | 10810/12000 [1:09:25<07:55,  2.50it/s, train/grad_norm=0.123, train/loss=0.00805, train/lr=8.83e-6]
Steps:  90%|█████████ | 10810/12000 [1:09:25<07:55,  2.50it/s, train/grad_norm=0.212, train/loss=0.00348, train/lr=8.83e-6]
Steps:  90%|█████████ | 10811/12000 [1:09:25<07:18,  2.71it/s, train/grad_norm=0.212, train/loss=0.00348, train/lr=8.83e-6]
Steps:  90%|█████████ | 10811/12000 [1:09:25<07:18,  2.71it/s, train/grad_norm=0.104, train/loss=0.00122, train/lr=8.83e-6]
Steps:  90%|█████████ | 10812/12000 [1:09:25<06:54,  2.87it/s, train/grad_norm=0.104, train/loss=0.00122, train/lr=8.83e-6]
Steps:  90%|█████████ | 10812/12000 [1:09:25<06:54,  2.87it/s, train/grad_norm=0.19, train/loss=0.00284, train/lr=8.83e-6] 
Steps:  90%|█████████ | 10813/12000 [1:09:26<08:00,  2.47it/s, train/grad_norm=0.19, train/loss=0.00284, train/lr=8.83e-6]
Steps:  90%|█████████ | 10813/12000 [1:09:26<08:00,  2.47it/s, train/grad_norm=0.116, train/loss=0.00437, train/lr=8.83e-6]
Steps:  90%|█████████ | 10814/12000 [1:09:26<07:20,  2.69it/s, train/grad_norm=0.116, train/loss=0.00437, train/lr=8.83e-6]
Steps:  90%|█████████ | 10814/12000 [1:09:26<07:20,  2.69it/s, train/grad_norm=0.236, train/loss=0.00284, train/lr=8.83e-6]
Steps:  90%|█████████ | 10815/12000 [1:09:26<06:54,  2.86it/s, train/grad_norm=0.236, train/loss=0.00284, train/lr=8.83e-6]
Steps:  90%|█████████ | 10815/12000 [1:09:26<06:54,  2.86it/s, train/grad_norm=0.117, train/loss=0.0102, train/lr=8.83e-6] 
Steps:  90%|█████████ | 10816/12000 [1:09:27<07:56,  2.48it/s, train/grad_norm=0.117, train/loss=0.0102, train/lr=8.83e-6]
Steps:  90%|█████████ | 10816/12000 [1:09:27<07:56,  2.48it/s, train/grad_norm=0.232, train/loss=0.00231, train/lr=8.83e-6]
Steps:  90%|█████████ | 10817/12000 [1:09:27<07:18,  2.70it/s, train/grad_norm=0.232, train/loss=0.00231, train/lr=8.83e-6]
Steps:  90%|█████████ | 10817/12000 [1:09:27<07:18,  2.70it/s, train/grad_norm=0.101, train/loss=0.00204, train/lr=8.83e-6]
Steps:  90%|█████████ | 10818/12000 [1:09:27<06:46,  2.91it/s, train/grad_norm=0.101, train/loss=0.00204, train/lr=8.83e-6]
Steps:  90%|█████████ | 10818/12000 [1:09:27<06:46,  2.91it/s, train/grad_norm=0.221, train/loss=0.0078, train/lr=8.83e-6] 
Steps:  90%|█████████ | 10819/12000 [1:09:28<07:47,  2.53it/s, train/grad_norm=0.221, train/loss=0.0078, train/lr=8.83e-6]
Steps:  90%|█████████ | 10819/12000 [1:09:28<07:47,  2.53it/s, train/grad_norm=0.125, train/loss=0.00728, train/lr=8.82e-6]
Steps:  90%|█████████ | 10820/12000 [1:09:28<07:10,  2.74it/s, train/grad_norm=0.125, train/loss=0.00728, train/lr=8.82e-6]
Steps:  90%|█████████ | 10820/12000 [1:09:28<07:10,  2.74it/s, train/grad_norm=0.183, train/loss=0.00117, train/lr=8.82e-6]
Steps:  90%|█████████ | 10821/12000 [1:09:29<06:54,  2.84it/s, train/grad_norm=0.183, train/loss=0.00117, train/lr=8.82e-6]
Steps:  90%|█████████ | 10821/12000 [1:09:29<06:54,  2.84it/s, train/grad_norm=0.136, train/loss=0.00466, train/lr=8.82e-6]
Steps:  90%|█████████ | 10822/12000 [1:09:29<07:56,  2.47it/s, train/grad_norm=0.136, train/loss=0.00466, train/lr=8.82e-6]
Steps:  90%|█████████ | 10822/12000 [1:09:29<07:56,  2.47it/s, train/grad_norm=0.167, train/loss=0.00374, train/lr=8.82e-6]
Steps:  90%|█████████ | 10823/12000 [1:09:29<07:19,  2.68it/s, train/grad_norm=0.167, train/loss=0.00374, train/lr=8.82e-6]
Steps:  90%|█████████ | 10823/12000 [1:09:29<07:19,  2.68it/s, train/grad_norm=0.168, train/loss=0.0141, train/lr=8.82e-6] 
Steps:  90%|█████████ | 10824/12000 [1:09:30<07:02,  2.78it/s, train/grad_norm=0.168, train/loss=0.0141, train/lr=8.82e-6]
Steps:  90%|█████████ | 10824/12000 [1:09:30<07:02,  2.78it/s, train/grad_norm=0.17, train/loss=0.00323, train/lr=8.82e-6]
Steps:  90%|█████████ | 10825/12000 [1:09:30<08:04,  2.43it/s, train/grad_norm=0.17, train/loss=0.00323, train/lr=8.82e-6]
Steps:  90%|█████████ | 10825/12000 [1:09:30<08:04,  2.43it/s, train/grad_norm=0.262, train/loss=0.0045, train/lr=8.82e-6]
Steps:  90%|█████████ | 10826/12000 [1:09:31<07:23,  2.65it/s, train/grad_norm=0.262, train/loss=0.0045, train/lr=8.82e-6]
Steps:  90%|█████████ | 10826/12000 [1:09:31<07:23,  2.65it/s, train/grad_norm=0.088, train/loss=0.0014, train/lr=8.82e-6]
Steps:  90%|█████████ | 10827/12000 [1:09:31<06:59,  2.80it/s, train/grad_norm=0.088, train/loss=0.0014, train/lr=8.82e-6]
Steps:  90%|█████████ | 10827/12000 [1:09:31<06:59,  2.80it/s, train/grad_norm=0.266, train/loss=0.000397, train/lr=8.82e-6]
Steps:  90%|█████████ | 10828/12000 [1:09:31<07:58,  2.45it/s, train/grad_norm=0.266, train/loss=0.000397, train/lr=8.82e-6]
Steps:  90%|█████████ | 10828/12000 [1:09:31<07:58,  2.45it/s, train/grad_norm=0.114, train/loss=0.0269, train/lr=8.82e-6]  
Steps:  90%|█████████ | 10829/12000 [1:09:32<07:18,  2.67it/s, train/grad_norm=0.114, train/loss=0.0269, train/lr=8.82e-6]
Steps:  90%|█████████ | 10829/12000 [1:09:32<07:18,  2.67it/s, train/grad_norm=0.315, train/loss=0.00142, train/lr=8.82e-6]
Steps:  90%|█████████ | 10830/12000 [1:09:32<06:58,  2.79it/s, train/grad_norm=0.315, train/loss=0.00142, train/lr=8.82e-6]
Steps:  90%|█████████ | 10830/12000 [1:09:32<06:58,  2.79it/s, train/grad_norm=0.177, train/loss=0.000619, train/lr=8.82e-6]
Steps:  90%|█████████ | 10831/12000 [1:09:32<07:58,  2.44it/s, train/grad_norm=0.177, train/loss=0.000619, train/lr=8.82e-6]
Steps:  90%|█████████ | 10831/12000 [1:09:32<07:58,  2.44it/s, train/grad_norm=0.316, train/loss=0.0028, train/lr=8.82e-6]  
Steps:  90%|█████████ | 10832/12000 [1:09:33<07:18,  2.67it/s, train/grad_norm=0.316, train/loss=0.0028, train/lr=8.82e-6]
Steps:  90%|█████████ | 10832/12000 [1:09:33<07:18,  2.67it/s, train/grad_norm=0.229, train/loss=0.0148, train/lr=8.82e-6]
Steps:  90%|█████████ | 10833/12000 [1:09:33<06:51,  2.84it/s, train/grad_norm=0.229, train/loss=0.0148, train/lr=8.82e-6]
Steps:  90%|█████████ | 10833/12000 [1:09:33<06:51,  2.84it/s, train/grad_norm=0.412, train/loss=0.00128, train/lr=8.82e-6]
Steps:  90%|█████████ | 10834/12000 [1:09:34<07:52,  2.47it/s, train/grad_norm=0.412, train/loss=0.00128, train/lr=8.82e-6]
Steps:  90%|█████████ | 10834/12000 [1:09:34<07:52,  2.47it/s, train/grad_norm=0.516, train/loss=0.00121, train/lr=8.82e-6]
Steps:  90%|█████████ | 10835/12000 [1:09:34<07:13,  2.69it/s, train/grad_norm=0.516, train/loss=0.00121, train/lr=8.82e-6]
Steps:  90%|█████████ | 10835/12000 [1:09:34<07:13,  2.69it/s, train/grad_norm=0.143, train/loss=0.00223, train/lr=8.82e-6]
Steps:  90%|█████████ | 10836/12000 [1:09:34<06:44,  2.87it/s, train/grad_norm=0.143, train/loss=0.00223, train/lr=8.82e-6]
Steps:  90%|█████████ | 10836/12000 [1:09:34<06:44,  2.87it/s, train/grad_norm=0.432, train/loss=0.00962, train/lr=8.82e-6]
Steps:  90%|█████████ | 10837/12000 [1:09:35<07:48,  2.48it/s, train/grad_norm=0.432, train/loss=0.00962, train/lr=8.82e-6]
Steps:  90%|█████████ | 10837/12000 [1:09:35<07:48,  2.48it/s, train/grad_norm=0.147, train/loss=0.00339, train/lr=8.82e-6]
Steps:  90%|█████████ | 10838/12000 [1:09:35<07:11,  2.70it/s, train/grad_norm=0.147, train/loss=0.00339, train/lr=8.82e-6]
Steps:  90%|█████████ | 10838/12000 [1:09:35<07:11,  2.70it/s, train/grad_norm=0.415, train/loss=0.00315, train/lr=8.82e-6]
Steps:  90%|█████████ | 10839/12000 [1:09:35<06:54,  2.80it/s, train/grad_norm=0.415, train/loss=0.00315, train/lr=8.82e-6]
Steps:  90%|█████████ | 10839/12000 [1:09:35<06:54,  2.80it/s, train/grad_norm=0.124, train/loss=0.000404, train/lr=8.82e-6]
Steps:  90%|█████████ | 10840/12000 [1:09:36<08:08,  2.37it/s, train/grad_norm=0.124, train/loss=0.000404, train/lr=8.82e-6]
Steps:  90%|█████████ | 10840/12000 [1:09:36<08:08,  2.37it/s, train/grad_norm=0.441, train/loss=0.00214, train/lr=8.82e-6] 
Steps:  90%|█████████ | 10841/12000 [1:09:36<07:24,  2.60it/s, train/grad_norm=0.441, train/loss=0.00214, train/lr=8.82e-6]
Steps:  90%|█████████ | 10841/12000 [1:09:36<07:24,  2.60it/s, train/grad_norm=0.101, train/loss=0.00248, train/lr=8.82e-6]
Steps:  90%|█████████ | 10842/12000 [1:09:36<06:47,  2.84it/s, train/grad_norm=0.101, train/loss=0.00248, train/lr=8.82e-6]
Steps:  90%|█████████ | 10842/12000 [1:09:36<06:47,  2.84it/s, train/grad_norm=0.404, train/loss=0.00207, train/lr=8.82e-6]
Steps:  90%|█████████ | 10843/12000 [1:09:37<07:50,  2.46it/s, train/grad_norm=0.404, train/loss=0.00207, train/lr=8.82e-6]
Steps:  90%|█████████ | 10843/12000 [1:09:37<07:50,  2.46it/s, train/grad_norm=0.116, train/loss=0.00918, train/lr=8.82e-6]
Steps:  90%|█████████ | 10844/12000 [1:09:37<07:12,  2.67it/s, train/grad_norm=0.116, train/loss=0.00918, train/lr=8.82e-6]
Steps:  90%|█████████ | 10844/12000 [1:09:37<07:12,  2.67it/s, train/grad_norm=0.419, train/loss=0.00146, train/lr=8.82e-6]
Steps:  90%|█████████ | 10845/12000 [1:09:38<06:54,  2.79it/s, train/grad_norm=0.419, train/loss=0.00146, train/lr=8.82e-6]
Steps:  90%|█████████ | 10845/12000 [1:09:38<06:54,  2.79it/s, train/grad_norm=0.115, train/loss=0.00241, train/lr=8.82e-6]
Steps:  90%|█████████ | 10846/12000 [1:09:38<08:14,  2.33it/s, train/grad_norm=0.115, train/loss=0.00241, train/lr=8.82e-6]
Steps:  90%|█████████ | 10846/12000 [1:09:38<08:14,  2.33it/s, train/grad_norm=0.25, train/loss=0.00291, train/lr=8.82e-6] 
Steps:  90%|█████████ | 10847/12000 [1:09:39<07:27,  2.57it/s, train/grad_norm=0.25, train/loss=0.00291, train/lr=8.82e-6]
Steps:  90%|█████████ | 10847/12000 [1:09:39<07:27,  2.57it/s, train/grad_norm=0.15, train/loss=0.00146, train/lr=8.82e-6]
Steps:  90%|█████████ | 10848/12000 [1:09:39<07:02,  2.72it/s, train/grad_norm=0.15, train/loss=0.00146, train/lr=8.82e-6]
Steps:  90%|█████████ | 10848/12000 [1:09:39<07:02,  2.72it/s, train/grad_norm=0.336, train/loss=0.00565, train/lr=8.82e-6]
Steps:  90%|█████████ | 10849/12000 [1:09:39<08:19,  2.30it/s, train/grad_norm=0.336, train/loss=0.00565, train/lr=8.82e-6]
Steps:  90%|█████████ | 10849/12000 [1:09:39<08:19,  2.30it/s, train/grad_norm=0.204, train/loss=0.000827, train/lr=8.82e-6]
Steps:  90%|█████████ | 10850/12000 [1:09:40<07:31,  2.55it/s, train/grad_norm=0.204, train/loss=0.000827, train/lr=8.82e-6]
Steps:  90%|█████████ | 10850/12000 [1:09:40<07:31,  2.55it/s, train/grad_norm=0.424, train/loss=0.0145, train/lr=8.82e-6]  
Steps:  90%|█████████ | 10851/12000 [1:09:40<07:00,  2.73it/s, train/grad_norm=0.424, train/loss=0.0145, train/lr=8.82e-6]
Steps:  90%|█████████ | 10851/12000 [1:09:40<07:00,  2.73it/s, train/grad_norm=0.177, train/loss=0.00958, train/lr=8.82e-6]
